variable,n,formula,F,df_num,df_den,p_param,p_hc3,p_perm,eta2p,eta2p_ic_low,eta2p_ic_high,p_kw,shapiro_p,levene_p,n_Vestibular,n_MPPP,media_MPPP,media_Vestibular,MPPP_vs_Vestibular_dif,MPPP_vs_Vestibular_d,MPPP_vs_Vestibular_d_ic_low,MPPP_vs_Vestibular_d_ic_high,MPPP_vs_Vestibular_p,etapa,roi_n,roi,tipo,atlas,medida,hemi,familia_fdr,compuesta,ajusta_etiv,n_esperado,etapa_origen,modelo,p_fdr,sobrevive_fdr,n_familia
18_Amygdala_volume_lh,36,"Q('18_Amygdala_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",5.516394116383369,1,30,0.02562105447254308,0.04254048443341032,0.029397060293970604,0.15531965599623496,0.0019408112268145738,0.4448927474765498,0.08417290231924097,0.3397334531447511,0.5104876935354495,19,17,1632.9705882352941,1739.2526315789476,-99.30920728235827,-0.7992835263672003,-1.702523623049809,0.010387010344454413,0.02562105447254366,AD,18,Amígdala,S,aseg,volume,lh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.6743325667433258,False,24
18_Amygdala_volume_rh,36,"Q('18_Amygdala_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",1.5343260401127359,1,30,0.22506919267614245,0.2628696891672811,0.22647735226477353,0.04865574225880144,6.395657764651853e-05,0.2574342157039022,0.3835318014716661,0.2504307989774984,0.41771265880316105,19,17,1729.0941176470587,1803.3157894736842,-59.210365471478354,-0.42153345358309185,-1.1169326326749802,0.43501883573764016,0.225069192676144,AD,18,Amígdala,S,aseg,volume,rh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.6967303269673032,False,24
19_Cerebellum_Cortex_volume_lh,36,"Q('19_Cerebellum_Cortex_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.2828383832749379,1,30,0.5987634571625908,0.6534043547911265,0.593940605939406,0.009339890128368817,7.36865345251461e-07,0.09971387538326743,0.7155543412978354,0.5974103896446393,0.3013822942749495,19,17,50913.77058823529,50524.12631578947,683.0799262957262,0.18098492068602884,-0.5914809836429074,1.0319473393969487,0.5987634571625927,AD,19,Cerebelo,S,aseg,volume,lh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.8897655688976558,False,24
19_Cerebellum_Cortex_volume_rh,36,"Q('19_Cerebellum_Cortex_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + eTIV",0.5642820109287138,1,30,0.4583925777959724,0.5360463540001664,0.4624537546245375,0.018462138607638363,6.895150229259672e-06,0.1600866241556742,0.8866108981521987,0.7739969653359928,0.10175050973584078,19,17,50725.958823529414,50103.936842105264,871.3623999818201,0.2556355926767193,-0.5689970911498642,1.1360973090799327,0.4583925777959638,AD,19,Cerebelo,S,aseg,volume,rh,A2_volume,False,True,46,A2,AD_sin_ansiedad,0.7927778650706357,False,24
1_comp_thickness_lh,26,"Q('1_comp_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",0.13361873890101753,1,19,0.7187469982670597,0.6877124120866623,0.7191280871912809,0.0069834536124290005,3.4848431097392335e-08,0.08292229136730989,0.8575551831554291,0.7416417721380385,0.8474781940027382,13,13,2.7675630443620074,2.776054375505599,0.01879902336724168,0.17479001701544897,-0.9743209003479223,1.2581835058960744,0.7187469982670585,AD,1,Ínsula posterior,C,DS,thickness,lh,A1_thickness,True,False,46,A1,AD_con_ansiedad,0.8321629375523986,False,14
1_comp_thickness_rh,26,"Q('1_comp_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",2.4449866423423616,1,19,0.1344039037031043,0.23908190838540405,0.1391860813918608,0.11401203848338252,0.0008126566309972233,0.49736662705303586,0.66291114557259,0.47343057227576296,0.3883769656460196,13,13,2.8570108074069656,2.8487602817889215,0.08124766492779198,0.7476893347021367,-0.8430676853245573,2.1543139445158173,0.13440390370310706,AD,1,Ínsula posterior,C,DS,thickness,rh,A1_thickness,True,False,46,A1,AD_con_ansiedad,0.33293337332933376,False,14
1_comp_area_lh,26,"Q('1_comp_area_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",3.0829643001391775,1,18,0.0961179571209182,0.0781056929313679,0.09249075092490751,0.14623011528406496,0.0001953374225695188,0.46304080087171073,0.22799474152343485,0.8189764427181165,0.78153804216165,13,13,1642.5384615384614,1691.076923076923,-72.58964768586648,-0.8399108676550737,-1.809496123404933,1.3132856641485804,0.09611795712091478,AD,1,Ínsula posterior,C,DS,area,lh,A1_area,True,True,46,A1,AD_con_ansiedad,0.3237176282371763,False,14
1_comp_area_rh,26,"Q('1_comp_area_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",2.335209591839094,1,18,0.14386018980742088,0.16937005852008535,0.13928607139286073,0.11483577689684879,0.00017226107162908184,0.44647190299998407,0.7005223941038425,0.16431852667451602,0.28129345040016934,13,13,1376.2307692307693,1393.8461538461538,-66.62608913697377,-0.7309907572380762,-1.70449169113872,1.7016320504664524,0.14386018980741608,AD,1,Ínsula posterior,C,DS,area,rh,A1_area,True,True,46,A1,AD_con_ansiedad,0.39000099990001,False,14
1_comp_volume_lh,26,"Q('1_comp_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",1.419567291687935,1,18,0.24894833486751997,0.3231674113664788,0.25337466253374663,0.07309984153434487,4.624947786820288e-05,0.37481212695098015,0.24848235861728188,0.8747405403137982,0.6674501946012478,13,13,3872.230769230769,3988.5384615384614,-135.4316973595533,-0.569937121823224,-1.8269319747116635,1.026468112584752,0.2489483348675132,AD,1,Ínsula posterior,C,DS,volume,lh,A1_volume,True,True,46,A1,AD_con_ansiedad,0.6756657667566577,False,16
1_comp_volume_rh,26,"Q('1_comp_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",0.4158885790827255,1,18,0.5271304023271361,0.5427729474763064,0.5323467653234677,0.022583139406865398,2.9807312817368572e-06,0.17749857257395052,0.5902584513147731,0.2145080870632825,0.37519291395341453,13,13,3395.0,3440.846153846154,-86.61983837991778,-0.308487413960134,-1.4195737124036831,1.4673364994033824,0.5271304023271293,AD,1,Ínsula posterior,C,DS,volume,rh,A1_volume,True,True,46,A1,AD_con_ansiedad,0.7834852878348528,False,16
1_comp_LGI_lh,26,"Q('1_comp_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",2.642714039318029,1,19,0.12049794372345654,0.12190858119461791,0.12348765123487651,0.12210640654943025,0.0005737081111066561,0.5335171338022962,0.03332007983584011,0.24524213847142834,0.4244516810747866,13,13,3.926644654881763,4.163473776758856,-0.13717976288902345,-0.7773346487936251,-2.0259859777953606,0.8814690202878263,0.12049794372345425,AD,1,Ínsula posterior,C,DS,LGI,lh,A1_LGI,True,False,45,A1,AD_con_ansiedad,0.20749036207490362,False,14
1_comp_LGI_rh,26,"Q('1_comp_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",5.4471805634263895,1,19,0.030734245201293916,0.04668695075432226,0.0313968603139686,0.22281426478992478,0.002737312056455093,0.5218258360281538,0.02569641908725272,0.4359043021710617,0.09592640925324876,13,13,3.980008016436676,4.265364817568215,-0.2393191903494864,-1.116011901640311,-2.186760277755805,0.4257077552937342,0.030734245201293538,AD,1,Ínsula posterior,C,DS,LGI,rh,A1_LGI,True,False,45,A1,AD_con_ansiedad,0.14651868146518682,False,14
2_supramarginal_thickness_lh,26,"Q('2_supramarginal_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",4.499353395497355,1,19,0.047285823860113346,0.11132932462737567,0.0471952804719528,0.1914671148508905,0.0012996130958765656,0.603754914883318,0.10604812736498152,0.3030453297504123,0.44441240878384586,13,13,2.692923076923077,2.6366153846153844,0.09466400029504302,1.0142803063742658,-1.1513831444663554,2.499884789745442,0.04728582386011521,AD,2,Giro supramarginal,C,DKT,thickness,lh,A1_thickness,False,False,46,A1,AD_con_ansiedad,0.22537746225377464,False,14
2_supramarginal_thickness_rh,26,"Q('2_supramarginal_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",0.7057082199154465,1,19,0.41131908143729495,0.46520175304839445,0.4186581341865813,0.03581237538076541,8.188840821176292e-06,0.29472125705047947,0.7387966245932591,0.9391789428979709,0.9353751837537209,13,13,2.672846153846154,2.662384615384615,0.03597034666673138,0.40169416976560596,-1.0568244424317796,1.7696505177826978,0.41131908143730667,AD,2,Giro supramarginal,C,DKT,thickness,rh,A1_thickness,False,False,46,A1,AD_con_ansiedad,0.5878012198780121,False,14
2_supramarginal_area_lh,26,"Q('2_supramarginal_area_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",0.658036504380905,1,18,0.4278506578079992,0.4760127111870859,0.42485751424857515,0.035268261171340194,3.342706401108029e-05,0.2941447335963086,0.7388826803635237,0.8050409768687539,0.9813347801237838,13,13,3609.4615384615386,3770.0,-158.93389927721626,-0.3880377217645779,-2.608706397608876,0.8174508378128948,0.42785065780800396,AD,2,Giro supramarginal,C,DKT,area,lh,A1_area,False,True,46,A1,AD_con_ansiedad,0.5786805934791136,False,14
2_supramarginal_area_rh,26,"Q('2_supramarginal_area_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",4.482072962405065,1,18,0.048438595056031084,0.16545994083518062,0.0463953604639536,0.1993620859562225,0.00022356260320558827,0.5949504716782335,0.19974777533031102,0.2740194827941866,0.3841346524862143,13,13,3223.076923076923,3579.4615384615386,-313.3975535548485,-1.0127177309358617,-2.389712447618691,1.9770629518954579,0.048438595056029675,AD,2,Giro supramarginal,C,DKT,area,rh,A1_area,False,True,46,A1,AD_con_ansiedad,0.3237176282371763,False,14
2_supramarginal_volume_lh,26,"Q('2_supramarginal_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",0.058502541377728895,1,18,0.8116127489041637,0.8580279708296408,0.8101189881011899,0.003239611991286714,1.014226699088403e-10,0.02603731179031304,0.7005223941038425,0.8762964051935984,0.5247867292250125,13,13,10206.461538461539,10305.538461538461,118.17653222985734,0.11570078858848219,-1.6993842334875247,1.5245472713525683,0.8116127489041771,AD,2,Giro supramarginal,C,DKT,volume,lh,A1_volume,False,True,46,A1,AD_con_ansiedad,0.9632036796320368,False,16
2_supramarginal_volume_rh,26,"Q('2_supramarginal_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",2.8991649349568336,1,18,0.10583101419158113,0.2315522089934744,0.10598940105989402,0.13872156825307247,3.903169258779158e-05,0.502875028732641,0.20896726495634396,0.20340667150556824,0.9601120804660275,13,13,8995.0,9977.538461538461,-769.018285224531,-0.8144893583306849,-2.032233174272195,1.9332838439559452,0.10583101419157805,AD,2,Giro supramarginal,C,DKT,volume,rh,A1_volume,False,True,46,A1,AD_con_ansiedad,0.5935406459354065,False,16
2_supramarginal_LGI_lh,26,"Q('2_supramarginal_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",3.741141794531972,1,19,0.06812269742714239,0.09077369119839543,0.067993200679932,0.16450984864056017,0.0013576612425659869,0.4838129251823556,0.02248631278069519,0.729135412040854,0.6891181056273685,13,13,3.2691538461538463,3.4123076923076923,-0.11693867894662108,-0.9248792261650643,-1.9825647982373196,0.48486267984204545,0.06812269742714255,AD,2,Giro supramarginal,C,DKT,LGI,lh,A1_LGI,False,False,45,A1,AD_con_ansiedad,0.19094090590940907,False,14
2_supramarginal_LGI_rh,26,"Q('2_supramarginal_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",2.7041427943120637,1,19,0.1165321463504006,0.12926171176343762,0.11638836116388361,0.12459108935740738,0.0010027629174898234,0.44684152834946345,0.042801584180444316,0.6309376554704853,0.3952169206425583,13,13,3.2385384615384614,3.3626153846153843,-0.08976144711441986,-0.7863171553694904,-1.8481487799734835,0.3788604605885463,0.11653214635040034,AD,2,Giro supramarginal,C,DKT,LGI,rh,A1_LGI,False,False,45,A1,AD_con_ansiedad,0.20749036207490362,False,14
3_superiortemporal_thickness_lh,26,"Q('3_superiortemporal_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",0.689856320992056,1,19,0.4165285558395579,0.4127676221923312,0.41985801419858015,0.03503612772717775,6.281520791067152e-05,0.28939177875309374,0.7004249107940126,0.7136291755100426,0.9066127871698856,13,13,2.9047692307692308,2.8787692307692305,0.05318256316276854,0.3971570391870401,-0.7257607613366495,1.7252326757202123,0.4165285558395486,AD,3,Temporal superior,C,DKT,thickness,lh,A1_thickness,False,False,46,A1,AD_con_ansiedad,0.5878012198780121,False,14
3_superiortemporal_thickness_rh,26,"Q('3_superiortemporal_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",0.2903886366037621,1,19,0.5962298268473029,0.6279246211189033,0.5972402759724028,0.015053539981706015,2.4080750873748263e-08,0.13846575519803503,0.9795436630870078,0.7432076429461292,0.6431726786520693,13,13,2.9579230769230773,2.9523076923076923,0.02584976731120392,0.2576752755931935,-0.887611159862683,1.461621869297433,0.5962298268473172,AD,3,Temporal superior,C,DKT,thickness,rh,A1_thickness,False,False,46,A1,AD_con_ansiedad,0.76012398760124,False,14
3_superiortemporal_area_lh,26,"Q('3_superiortemporal_area_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",1.3745240897505124,1,18,0.25631961064183395,0.38497668604962354,0.258974102589741,0.07094492145371774,6.890826525077737e-05,0.4391566166425275,0.7779041884556623,0.4552171029788842,0.6581058908926366,13,13,5092.0,5180.307692307692,-158.7699740209166,-0.5608221146066594,-2.159626368638747,1.2398866802829887,0.2563196106418262,AD,3,Temporal superior,C,DKT,area,lh,A1_area,False,True,46,A1,AD_con_ansiedad,0.4532046795320468,False,14
3_superiortemporal_area_rh,26,"Q('3_superiortemporal_area_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",3.452350322002648,1,18,0.07959638376414487,0.20705138126944553,0.0812918708129187,0.16093109939854647,0.0006398047910342273,0.5510737164912642,0.2702165065079657,0.06838463425729262,0.8365578964566833,13,13,4676.2307692307695,4924.846153846154,-276.47567582185246,-0.8888047810872988,-2.364971216764018,0.7822013086046751,0.0795963837641433,AD,3,Temporal superior,C,DKT,area,rh,A1_area,False,True,46,A1,AD_con_ansiedad,0.3237176282371763,False,14
3_superiortemporal_volume_lh,26,"Q('3_superiortemporal_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",0.011988534391297096,1,18,0.9140235876267565,0.9191665687368128,0.9139086091390861,0.000665586388110714,2.4946981191733488e-09,0.004836866185844431,0.66291114557259,0.553789512320907,0.7301579837563713,13,13,16159.153846153846,16132.384615384615,52.20807980468044,0.0523759603954152,-1.1143758179942735,1.5361047052270695,0.9140235876267085,AD,3,Temporal superior,C,DKT,volume,lh,A1_volume,False,True,46,A1,AD_con_ansiedad,0.9632036796320368,False,16
3_superiortemporal_volume_rh,26,"Q('3_superiortemporal_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",1.6145780243882766,1,18,0.22002743616636314,0.34824227140309255,0.22257774222577742,0.08231520567920199,0.0006105958895472795,0.460689375346834,0.5214348162215725,0.03834483226392106,0.5471685685165646,13,13,15077.076923076924,15894.307692307691,-752.0962840509549,-0.6078248776578594,-2.254666171513765,0.6740206145013726,0.2200274361663608,AD,3,Temporal superior,C,DKT,volume,rh,A1_volume,False,True,46,A1,AD_con_ansiedad,0.6756657667566577,False,16
3_superiortemporal_LGI_lh,26,"Q('3_superiortemporal_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",2.402474550223795,1,19,0.1376403763174969,0.2243220994594144,0.13338666133386662,0.1122521858201987,0.0005441366207210117,0.5125872801447596,0.01707804822106005,0.3463929475788534,0.3688180456418356,13,13,3.4326923076923075,3.6073076923076925,-0.09764853357052772,-0.741160623986117,-2.1466455198953356,0.6045504885004734,0.1376403763174969,AD,3,Temporal superior,C,DKT,LGI,lh,A1_LGI,False,False,45,A1,AD_con_ansiedad,0.20749036207490362,False,14
3_superiortemporal_LGI_rh,26,"Q('3_superiortemporal_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",2.7202589378266495,1,19,0.1155175380811972,0.16689519027296415,0.10878912108789121,0.1252406311367318,0.001653315771742295,0.45206489772237424,0.015923312956278007,0.776106293762276,0.3969423634915708,13,13,3.3806153846153846,3.5778461538461537,-0.10814233687816904,-0.7886568200815826,-1.9841917494171777,0.4811518296618819,0.11551753808120103,AD,3,Temporal superior,C,DKT,LGI,rh,A1_LGI,False,False,45,A1,AD_con_ansiedad,0.20749036207490362,False,14
4_Hippocampus_volume_lh,26,"Q('4_Hippocampus_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",2.92808102403198,1,18,0.10422842575955454,0.07531578674601078,0.10178982101789821,0.13991158676562976,0.0012816058461728708,0.5027729393127065,0.17415471397739768,0.4255895710288241,0.5087677043785747,13,13,4001.492307692308,4254.2,-295.01464841553116,-0.8185411132765684,-1.9376168342614313,0.5927011692421162,0.10422842575955196,AD,4,Hipocampo,S,aseg,volume,lh,A1_volume,False,True,46,A1,AD_con_ansiedad,0.5935406459354065,False,16
4_Hippocampus_volume_rh,26,"Q('4_Hippocampus_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",0.9389949505735307,1,18,0.34537780784537553,0.35175399030380977,0.35156484351564843,0.04957997787232606,4.2976949675519196e-05,0.31267180129425665,0.4571247100343526,0.45345073063540386,0.7776465649577313,13,13,4210.7692307692305,4317.723076923077,-173.66643684375396,-0.4635329180217697,-1.6569116966448816,0.8256060875724665,0.3453778078453728,AD,4,Hipocampo,S,aseg,volume,rh,A1_volume,False,True,46,A1,AD_con_ansiedad,0.7834852878348528,False,16
5_parahippocampal_thickness_lh,26,"Q('5_parahippocampal_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",2.3353881143273707,1,19,0.14294080926817318,0.25453224016586135,0.1426857314268573,0.10946077483160878,8.71652111491024e-05,0.45593950708619535,0.03547244783516377,0.6063069308524671,0.2577772779333661,13,13,2.663923076923077,2.7993076923076923,-0.13690271452223446,-0.7307393140219454,-1.8514420520493198,1.3384276403453712,0.14294080926817235,AD,5,Corteza parahipocampal,C,DKT,thickness,lh,A1_thickness,False,False,46,A1,AD_con_ansiedad,0.33293337332933376,False,14
5_parahippocampal_thickness_rh,26,"Q('5_parahippocampal_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",1.5044964460968153,1,19,0.23496473768222662,0.3759545248799768,0.23367663233676633,0.07337397677879612,0.00013070673495633813,0.3860231276239109,0.3832389639892442,0.8692912661260908,0.27144029880210346,13,13,2.632,2.718923076923077,-0.09629325421692592,-0.5865141895379523,-1.8150006961428231,1.0671240509177986,0.23496473768222578,AD,5,Corteza parahipocampal,C,DKT,thickness,rh,A1_thickness,False,False,46,A1,AD_con_ansiedad,0.4089341065893411,False,14
5_parahippocampal_area_lh,26,"Q('5_parahippocampal_area_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",0.5075586166311673,1,18,0.48533086340837345,0.5637530122600636,0.47865213478652135,0.02742439600731928,1.331060324975709e-06,0.23184556067834633,0.9795436630870078,0.3014611754571688,0.9445470049152731,13,13,704.0,727.0769230769231,-20.81933229024166,-0.3407940904767787,-1.6216173419059896,1.197247699306559,0.4853308634083648,AD,5,Corteza parahipocampal,C,DKT,area,lh,A1_area,False,True,46,A1,AD_con_ansiedad,0.5786805934791136,False,14
5_parahippocampal_area_rh,26,"Q('5_parahippocampal_area_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",0.7458485270563135,1,18,0.39915586780887474,0.2975776638974294,0.41305869413058693,0.03978739751256462,7.699045876846981e-05,0.29705748639322466,0.5048393941263605,0.2461476732858897,0.14243637133002457,13,13,674.0769230769231,660.5384615384615,22.661552423752724,0.41311814545491193,-0.6104139074991669,1.6095829092552394,0.3991558678088838,AD,5,Corteza parahipocampal,C,DKT,area,rh,A1_area,False,True,46,A1,AD_con_ansiedad,0.5786805934791136,False,14
5_parahippocampal_volume_lh,26,"Q('5_parahippocampal_volume_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",2.775249035645836,1,18,0.11303894630595317,0.23089194503108476,0.11128887111288871,0.13358439318268142,0.00012185933872055327,0.46481777520798784,0.10622742978000398,0.5181814394412559,0.43564440757018263,13,13,2094.769230769231,2287.846153846154,-200.650264974972,-0.796892855119584,-1.8926733796990336,1.7409392653595854,0.11303894630595063,AD,5,Corteza parahipocampal,C,DKT,volume,lh,A1_volume,False,True,46,A1,AD_con_ansiedad,0.5935406459354065,False,16
5_parahippocampal_volume_rh,26,"Q('5_parahippocampal_volume_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI + eTIV",0.013368610351040101,1,18,0.9092317015169137,0.9303603639036431,0.9097090290970903,0.000742149380286266,1.96614150531501e-08,0.006046777813523343,0.8374445584475245,0.6666300436207168,0.3300736095129843,13,13,1947.6153846153845,1961.923076923077,-9.591624464732263,-0.05530852612339005,-1.2182354108879296,1.6444650436572732,0.9092317015169153,AD,5,Corteza parahipocampal,C,DKT,volume,rh,A1_volume,False,True,46,A1,AD_con_ansiedad,0.9632036796320368,False,16
5_parahippocampal_LGI_lh,26,"Q('5_parahippocampal_LGI_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",7.540404116927562,1,19,0.012846433392253855,0.014532408248456802,0.013498650134986502,0.2841103731392796,0.012501060854700104,0.625121246793839,0.014837800793098025,0.2572177644524256,0.7435263936791682,13,13,2.5970769230769233,2.699076923076923,-0.12178399139066096,-1.3130469381320438,-2.528012099262453,0.40963085320012543,0.012846433392253347,AD,5,Corteza parahipocampal,C,DKT,LGI,lh,A1_LGI,False,False,45,A1,AD_con_ansiedad,0.14418558144185584,False,14
5_parahippocampal_LGI_rh,26,"Q('5_parahippocampal_LGI_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",0.5798113975405469,1,19,0.4557342899138076,0.4871184861229699,0.4517548245175482,0.029612716168112733,1.6184673216137692e-05,0.26275201781410373,0.5215060239121562,0.7229765080843915,0.9226814623433593,13,13,2.6739230769230766,2.7250769230769234,-0.04681107473173293,-0.36410472468872535,-1.7217496805004162,1.0781459948497651,0.45573428991381054,AD,5,Corteza parahipocampal,C,DKT,LGI,rh,A1_LGI,False,False,45,A1,AD_con_ansiedad,0.527047295270473,False,14
6_entorhinal_thickness_lh,26,"Q('6_entorhinal_thickness_lh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",0.008641106976210967,1,19,0.9269104839612301,0.9359206865935655,0.926007399260074,0.0004545883594508848,2.4999830564837063e-08,0.002252808209515751,0.44167826523048437,0.9733038110358578,0.10626413675885905,13,13,2.7809999999999997,2.825307692307692,0.0072112130957396325,0.04444957687855599,-1.4309695312817283,1.2416814561687843,0.9269104839612125,AD,6,Corteza entorrinal,C,DKT,thickness,lh,A1_thickness,False,False,46,A1,AD_con_ansiedad,0.926007399260074,False,14
6_entorhinal_thickness_rh,26,"Q('6_entorhinal_thickness_rh') ~ C(Grupo, Treatment(reference='Vestibular')) + Edad + C(Genero) + N_Educacional + STAI_Rasgo + BDI",0.08424762252016658,1,19,0.7747657969536469,0.8359887674929127,0.7727227277272273,0.004414511076703441,8.809209650421333e-10,0.039391491871917116,0.9795436630870078,0.2822608024879165,0.16047544081632775,13,13,2.8524615384615384,2.8613846153846154,0.02741207413756594,0.13879114777315232,-1.8222557614580563,1.448648840690303,0.7747657969536669,AD,6,Corteza entorrinal,C,DKT,thickness,rh,A1_thickness,False,False,46,A1,AD_con_ansiedad,0.8321629375523986,False,14
